cleaner__getlemmatisation,cleaner__removedigit,svm__C,svm__gamma,svm__kernel,tfidf__lowercase,tfidf__stop_words,accuracy
True,True,0.001,0.1,sigmoid,False,english,0.44642857142857145
False,False,0.01,0.001,linear,False,english,0.44642857142857145
False,False,0.001,0.01,linear,False,english,0.44642857142857145
True,True,0.001,0.01,rbf,False,english,0.44642857142857145
False,False,10.0,0.01,sigmoid,False,english,0.44642857142857145
True,True,1.0,0.01,rbf,False,english,0.44642857142857145
False,False,0.001,0.01,rbf,False,english,0.44642857142857145
False,False,0.1,0.1,sigmoid,False,english,0.44642857142857145
False,False,0.001,0.001,sigmoid,False,english,0.44642857142857145
False,False,1.0,0.01,rbf,False,english,0.44642857142857145
False,True,0.1,1.0,sigmoid,False,,0.44642857142857145
False,False,0.1,0.001,rbf,False,english,0.44642857142857145
True,True,0.01,0.01,rbf,False,english,0.44642857142857145
False,False,1.0,0.1,sigmoid,False,english,0.44642857142857145
False,False,0.1,0.001,sigmoid,False,english,0.44642857142857145
False,False,0.1,0.01,linear,False,english,0.44642857142857145
False,False,1.0,0.01,sigmoid,False,english,0.44642857142857145
True,True,0.01,0.1,sigmoid,False,english,0.44642857142857145
False,False,0.1,0.001,linear,False,english,0.44642857142857145
True,True,0.1,0.01,rbf,False,english,0.44642857142857145
False,False,0.1,0.01,rbf,False,english,0.44642857142857145
False,False,1.0,0.001,sigmoid,False,english,0.44642857142857145
False,False,1.0,0.001,rbf,False,english,0.44642857142857145
False,False,0.1,0.01,sigmoid,False,english,0.44642857142857145
False,False,0.1,0.1,linear,False,english,0.44642857142857145
False,False,0.1,1.0,linear,False,english,0.44642857142857145
False,True,0.1,1.0,sigmoid,False,english,0.44642857142857145
False,True,0.01,1.0,sigmoid,False,,0.44642857142857145
False,False,0.001,0.001,rbf,False,english,0.44642857142857145
False,False,0.01,0.01,linear,False,english,0.44642857142857145
False,False,10.0,0.01,rbf,False,english,0.44642857142857145
False,False,0.001,0.001,linear,False,english,0.44642857142857145
True,True,1.0,0.1,sigmoid,False,english,0.44642857142857145
False,False,0.01,0.001,rbf,False,english,0.44642857142857145
False,False,10.0,0.001,sigmoid,False,english,0.44642857142857145
False,False,10.0,0.001,rbf,False,english,0.44642857142857145
False,False,0.01,0.001,sigmoid,False,english,0.44642857142857145
False,False,0.01,0.01,rbf,False,english,0.44642857142857145
False,True,0.01,1.0,sigmoid,False,english,0.44642857142857145
False,False,0.01,0.01,sigmoid,False,english,0.44642857142857145
False,False,0.01,0.1,linear,False,english,0.44642857142857145
True,True,0.1,0.1,sigmoid,False,english,0.44642857142857145
False,False,0.01,0.1,sigmoid,False,english,0.44642857142857145
False,True,0.001,1.0,sigmoid,False,english,0.44642857142857145
False,True,0.001,1.0,sigmoid,False,,0.44642857142857145
False,False,0.01,1.0,linear,False,english,0.44642857142857145
False,False,0.001,0.1,sigmoid,False,english,0.44642857142857145
True,True,0.001,0.001,linear,True,english,0.4464285714285714
True,True,0.1,0.1,linear,True,english,0.4464285714285714
True,True,0.001,0.1,sigmoid,True,english,0.4464285714285714
True,True,0.001,1.0,linear,True,english,0.4464285714285714
True,True,0.01,1.0,sigmoid,True,english,0.4464285714285714
True,True,1.0,0.001,sigmoid,True,english,0.4464285714285714
True,True,0.01,1.0,linear,True,english,0.4464285714285714
True,True,0.001,1.0,sigmoid,True,english,0.4464285714285714
True,True,0.01,0.001,linear,True,english,0.4464285714285714
True,True,0.01,0.1,sigmoid,True,english,0.4464285714285714
True,True,0.01,0.001,rbf,True,english,0.4464285714285714
True,True,1.0,0.01,sigmoid,True,english,0.4464285714285714
True,True,0.01,0.001,sigmoid,True,english,0.4464285714285714
True,True,0.01,0.01,linear,True,english,0.4464285714285714
True,True,1.0,0.1,sigmoid,True,english,0.4464285714285714
True,True,10.0,0.001,rbf,True,english,0.4464285714285714
True,True,0.01,0.1,linear,True,english,0.4464285714285714
True,True,0.1,0.001,sigmoid,True,english,0.4464285714285714
True,True,0.01,0.01,sigmoid,True,english,0.4464285714285714
True,True,10.0,0.01,sigmoid,True,english,0.4464285714285714
True,True,0.1,1.0,sigmoid,True,english,0.4464285714285714
True,True,1.0,0.001,rbf,True,english,0.4464285714285714
True,True,10.0,0.001,sigmoid,True,english,0.4464285714285714
True,True,0.1,0.01,linear,True,english,0.4464285714285714
True,True,0.1,0.01,sigmoid,True,english,0.4464285714285714
True,True,0.1,1.0,linear,True,english,0.4464285714285714
True,True,0.1,0.001,rbf,True,english,0.4464285714285714
True,True,0.001,0.01,sigmoid,True,english,0.4464285714285714
True,True,0.001,0.1,linear,True,english,0.4464285714285714
True,True,0.001,0.001,sigmoid,True,english,0.4464285714285714
True,True,0.1,0.001,linear,True,english,0.4464285714285714
True,True,0.001,0.001,rbf,True,english,0.4464285714285714
True,True,0.1,0.1,sigmoid,True,english,0.4464285714285714
True,True,0.001,0.01,linear,True,english,0.4464285714285714
True,True,10.0,0.001,rbf,False,english,0.44523809523809527
True,True,0.1,0.001,rbf,False,english,0.44523809523809527
True,True,0.01,0.01,sigmoid,False,english,0.44523809523809527
True,True,0.01,0.1,linear,False,english,0.44523809523809527
True,True,0.1,0.001,sigmoid,False,english,0.44523809523809527
True,True,0.1,0.01,linear,False,english,0.44523809523809527
True,True,0.1,1.0,linear,False,english,0.44523809523809527
True,True,1.0,0.01,sigmoid,False,english,0.44523809523809527
True,True,0.1,0.001,linear,False,english,0.44523809523809527
False,True,0.01,1.0,sigmoid,True,english,0.44523809523809527
True,True,0.01,1.0,linear,False,english,0.44523809523809527
True,True,1.0,0.001,sigmoid,False,english,0.44523809523809527
True,True,0.1,0.1,linear,False,english,0.44523809523809527
True,True,1.0,0.001,rbf,False,english,0.44523809523809527
True,True,10.0,0.001,sigmoid,False,english,0.44523809523809527
True,True,0.1,0.01,sigmoid,False,english,0.44523809523809527
False,True,0.001,1.0,sigmoid,True,english,0.44523809523809527
True,True,0.001,0.001,sigmoid,False,english,0.44523809523809527
True,True,0.001,0.01,sigmoid,False,english,0.44523809523809527
True,True,0.01,0.01,linear,False,english,0.44523809523809527
True,True,0.001,0.001,linear,False,english,0.44523809523809527
True,True,0.001,0.001,rbf,False,english,0.44523809523809527
True,True,0.001,0.1,linear,False,english,0.44523809523809527
True,True,10.0,0.01,sigmoid,False,english,0.44523809523809527
True,True,0.01,0.001,sigmoid,False,english,0.44523809523809527
True,True,0.01,0.001,rbf,False,english,0.44523809523809527
True,True,0.01,0.001,linear,False,english,0.44523809523809527
False,True,0.1,1.0,sigmoid,True,english,0.44523809523809527
True,True,0.001,0.01,linear,False,english,0.44523809523809527
True,True,0.001,1.0,linear,False,english,0.44523809523809527
False,True,0.1,0.1,rbf,False,,0.4452380952380952
False,True,0.01,0.1,rbf,False,,0.4452380952380952
True,True,10.0,0.01,rbf,True,english,0.4452380952380952
True,False,0.01,0.001,sigmoid,True,,0.4452380952380952
True,False,0.01,0.01,linear,True,,0.4452380952380952
True,False,0.01,0.01,sigmoid,True,,0.4452380952380952
True,False,0.01,1.0,sigmoid,True,english,0.4452380952380952
True,False,0.1,0.001,linear,True,,0.4452380952380952
True,False,0.01,0.1,linear,True,,0.4452380952380952
True,False,0.001,1.0,sigmoid,True,english,0.4452380952380952
True,False,0.01,0.001,rbf,True,,0.4452380952380952
True,False,0.01,0.001,linear,True,,0.4452380952380952
True,False,0.001,1.0,linear,True,,0.4452380952380952
True,False,0.001,0.1,sigmoid,True,,0.4452380952380952
False,True,1.0,0.1,rbf,False,,0.4452380952380952
True,False,0.01,1.0,linear,True,,0.4452380952380952
False,True,0.001,0.1,rbf,False,,0.4452380952380952
True,False,0.001,0.1,linear,True,,0.4452380952380952
True,False,0.001,0.01,sigmoid,True,,0.4452380952380952
True,False,0.01,0.1,sigmoid,True,,0.4452380952380952
True,False,0.001,0.01,linear,True,,0.4452380952380952
True,False,0.001,0.001,sigmoid,True,,0.4452380952380952
True,False,0.001,0.001,rbf,True,,0.4452380952380952
True,False,0.001,0.001,linear,True,,0.4452380952380952
True,False,0.1,0.001,rbf,True,,0.4452380952380952
True,False,1.0,0.01,sigmoid,True,,0.4452380952380952
True,False,10.0,0.001,rbf,True,,0.4452380952380952
True,False,0.1,0.1,linear,True,,0.4452380952380952
True,False,1.0,0.001,rbf,True,,0.4452380952380952
True,False,0.1,0.1,sigmoid,True,,0.4452380952380952
True,False,10.0,0.01,sigmoid,True,,0.4452380952380952
True,False,0.1,0.01,sigmoid,True,,0.4452380952380952
True,False,0.1,1.0,sigmoid,True,english,0.4452380952380952
True,False,0.1,0.01,linear,True,,0.4452380952380952
True,False,0.1,1.0,linear,True,,0.4452380952380952
True,False,1.0,0.1,sigmoid,True,,0.4452380952380952
True,False,0.1,0.001,sigmoid,True,,0.4452380952380952
True,False,10.0,0.001,sigmoid,True,,0.4452380952380952
True,False,1.0,0.001,sigmoid,True,,0.4452380952380952
True,False,10.0,0.01,rbf,False,english,0.4440476190476191
False,False,0.01,0.001,rbf,False,,0.444047619047619
False,False,10.0,0.01,rbf,False,,0.444047619047619
False,False,0.01,0.01,rbf,False,,0.444047619047619
False,False,1.0,0.1,sigmoid,False,,0.444047619047619
False,False,1.0,0.001,rbf,False,,0.444047619047619
False,False,0.001,1.0,sigmoid,False,,0.444047619047619
False,False,0.001,0.1,sigmoid,False,,0.444047619047619
True,True,1.0,0.01,rbf,True,english,0.444047619047619
False,False,0.001,0.01,rbf,False,,0.444047619047619
False,False,1.0,0.01,rbf,False,,0.444047619047619
True,False,0.1,0.1,rbf,False,,0.444047619047619
True,False,0.01,0.1,rbf,False,,0.444047619047619
True,False,0.001,0.1,rbf,False,,0.444047619047619
False,False,10.0,0.001,rbf,False,,0.444047619047619
True,False,0.001,0.01,rbf,True,,0.444047619047619
False,False,0.001,0.001,rbf,False,,0.444047619047619
False,False,0.1,1.0,sigmoid,False,,0.444047619047619
False,False,0.1,0.1,sigmoid,False,,0.444047619047619
True,False,0.01,0.01,rbf,True,,0.444047619047619
True,False,1.0,0.01,rbf,True,,0.444047619047619
True,False,1.0,0.1,rbf,False,,0.444047619047619
False,False,0.1,0.01,rbf,False,,0.444047619047619
True,True,0.1,0.01,rbf,True,english,0.444047619047619
True,True,0.001,0.01,rbf,True,english,0.444047619047619
True,False,0.1,0.01,rbf,True,,0.444047619047619
False,False,0.1,0.001,rbf,False,,0.444047619047619
True,True,0.01,0.01,rbf,True,english,0.444047619047619
False,False,0.01,0.1,sigmoid,False,,0.444047619047619
False,False,0.01,1.0,sigmoid,False,,0.444047619047619
False,False,0.001,1.0,sigmoid,False,english,0.4428571428571429
False,False,0.001,1.0,sigmoid,True,english,0.4428571428571429
False,False,0.1,0.1,rbf,False,english,0.4428571428571429
False,False,0.01,0.1,rbf,False,english,0.4428571428571429
False,False,0.01,1.0,sigmoid,True,english,0.4428571428571429
False,False,0.01,1.0,sigmoid,False,english,0.4428571428571429
False,False,1.0,0.1,rbf,False,english,0.4428571428571429
False,False,0.1,1.0,sigmoid,True,english,0.4428571428571429
False,False,0.001,0.1,rbf,False,english,0.4428571428571429
False,False,0.1,1.0,sigmoid,False,english,0.4428571428571429
True,False,0.001,0.1,linear,True,english,0.44285714285714284
True,False,0.001,0.01,linear,True,english,0.44285714285714284
True,False,0.001,0.01,sigmoid,True,english,0.44285714285714284
True,False,1.0,0.01,sigmoid,True,english,0.44285714285714284
True,False,10.0,0.001,rbf,True,english,0.44285714285714284
False,False,0.1,0.01,sigmoid,False,,0.44285714285714284
True,False,0.001,1.0,sigmoid,False,,0.44285714285714284
False,False,10.0,0.001,sigmoid,False,,0.44285714285714284
True,False,0.001,0.1,sigmoid,True,english,0.44285714285714284
True,False,0.1,1.0,sigmoid,False,,0.44285714285714284
True,False,0.001,1.0,linear,True,english,0.44285714285714284
True,False,1.0,0.001,rbf,True,english,0.44285714285714284
True,False,0.01,0.001,linear,True,english,0.44285714285714284
True,False,0.01,0.001,rbf,True,english,0.44285714285714284
False,False,10.0,0.01,sigmoid,False,,0.44285714285714284
True,False,1.0,0.001,sigmoid,True,english,0.44285714285714284
True,False,0.01,0.001,sigmoid,True,english,0.44285714285714284
True,False,0.01,0.1,linear,True,english,0.44285714285714284
True,False,1.0,0.1,sigmoid,True,english,0.44285714285714284
True,False,0.01,0.01,linear,True,english,0.44285714285714284
True,False,0.01,0.01,sigmoid,True,english,0.44285714285714284
True,False,0.001,0.001,sigmoid,True,english,0.44285714285714284
False,False,1.0,0.01,sigmoid,False,,0.44285714285714284
True,False,0.1,0.1,linear,True,english,0.44285714285714284
False,False,0.01,0.01,linear,False,,0.44285714285714284
False,False,0.1,0.01,linear,False,,0.44285714285714284
True,False,0.1,0.001,linear,True,english,0.44285714285714284
False,False,0.001,1.0,linear,False,,0.44285714285714284
True,False,0.01,1.0,sigmoid,False,,0.44285714285714284
False,False,0.01,0.001,linear,False,,0.44285714285714284
False,False,0.01,0.001,sigmoid,False,,0.44285714285714284
False,False,0.01,0.01,sigmoid,False,,0.44285714285714284
True,False,10.0,0.01,sigmoid,True,english,0.44285714285714284
True,False,0.1,0.01,sigmoid,True,english,0.44285714285714284
False,False,0.01,0.1,linear,False,,0.44285714285714284
False,False,0.01,1.0,linear,False,,0.44285714285714284
True,False,0.1,0.01,linear,True,english,0.44285714285714284
False,False,0.1,1.0,linear,False,,0.44285714285714284
False,False,0.1,0.001,linear,False,,0.44285714285714284
False,False,1.0,0.001,sigmoid,False,,0.44285714285714284
True,False,0.1,0.001,sigmoid,True,english,0.44285714285714284
False,False,0.001,0.1,linear,False,,0.44285714285714284
False,False,0.1,0.1,linear,False,,0.44285714285714284
True,False,0.001,0.001,rbf,True,english,0.44285714285714284
True,False,0.1,1.0,linear,True,english,0.44285714285714284
True,False,0.1,0.001,rbf,True,english,0.44285714285714284
True,False,0.01,0.1,sigmoid,True,english,0.44285714285714284
True,False,0.001,0.001,linear,True,english,0.44285714285714284
True,False,10.0,0.001,sigmoid,True,english,0.44285714285714284
False,False,0.001,0.01,sigmoid,False,,0.44285714285714284
True,False,0.1,0.1,sigmoid,True,english,0.44285714285714284
True,False,10.0,0.01,rbf,True,,0.44285714285714284
False,False,0.001,0.001,linear,False,,0.44285714285714284
False,False,0.001,0.001,sigmoid,False,,0.44285714285714284
False,False,0.001,0.01,linear,False,,0.44285714285714284
True,False,0.01,1.0,linear,True,english,0.44285714285714284
False,False,0.1,0.001,sigmoid,False,,0.44285714285714284
False,True,0.1,0.01,linear,False,english,0.4416666666666667
False,True,0.1,0.001,sigmoid,False,english,0.4416666666666667
False,True,0.1,0.001,rbf,False,english,0.4416666666666667
False,True,0.1,0.01,rbf,False,english,0.4416666666666667
False,True,10.0,0.01,rbf,False,english,0.4416666666666667
False,True,0.1,0.01,sigmoid,False,english,0.4416666666666667
False,True,0.1,0.1,linear,False,english,0.4416666666666667
False,True,0.1,1.0,linear,False,english,0.4416666666666667
False,True,10.0,0.01,sigmoid,False,english,0.4416666666666667
False,True,1.0,0.001,rbf,False,english,0.4416666666666667
False,True,1.0,0.001,sigmoid,False,english,0.4416666666666667
False,True,1.0,0.01,rbf,False,english,0.4416666666666667
False,True,1.0,0.01,sigmoid,False,english,0.4416666666666667
False,True,10.0,0.001,rbf,False,english,0.4416666666666667
False,True,0.1,0.001,linear,False,english,0.4416666666666667
False,True,10.0,0.001,sigmoid,False,english,0.4416666666666667
False,True,0.01,0.1,linear,False,english,0.4416666666666667
False,True,0.001,0.001,sigmoid,False,english,0.4416666666666667
False,True,0.01,0.01,rbf,False,english,0.4416666666666667
False,True,0.001,0.01,linear,False,english,0.4416666666666667
False,True,0.01,0.001,sigmoid,False,english,0.4416666666666667
False,True,0.01,1.0,linear,False,english,0.4416666666666667
False,True,0.01,0.001,rbf,False,english,0.4416666666666667
False,True,0.001,0.01,rbf,False,english,0.4416666666666667
False,True,0.01,0.01,linear,False,english,0.4416666666666667
False,True,0.001,0.01,sigmoid,False,english,0.4416666666666667
False,True,0.001,1.0,linear,False,english,0.4416666666666667
False,True,0.01,0.01,sigmoid,False,english,0.4416666666666667
False,True,0.001,0.1,linear,False,english,0.4416666666666667
False,True,0.001,0.001,rbf,False,english,0.4416666666666667
False,True,0.001,0.001,linear,False,english,0.4416666666666667
False,True,0.01,0.001,linear,False,english,0.4416666666666667
False,True,1.0,0.1,sigmoid,True,english,0.44166666666666665
True,False,0.01,0.1,rbf,True,,0.44166666666666665
False,True,1.0,0.1,sigmoid,False,,0.44166666666666665
False,True,1.0,0.01,sigmoid,True,english,0.44166666666666665
False,True,0.01,0.01,rbf,False,,0.44166666666666665
True,False,0.1,0.01,rbf,True,english,0.44166666666666665
False,True,1.0,0.01,rbf,False,,0.44166666666666665
False,True,1.0,0.001,sigmoid,True,english,0.44166666666666665
True,False,0.1,0.1,rbf,True,,0.44166666666666665
False,True,1.0,0.001,rbf,True,english,0.44166666666666665
False,True,0.01,0.01,sigmoid,True,english,0.44166666666666665
False,True,0.01,0.1,linear,True,english,0.44166666666666665
False,True,0.1,1.0,linear,True,english,0.44166666666666665
False,True,0.1,0.1,sigmoid,False,,0.44166666666666665
True,False,0.001,0.1,rbf,True,,0.44166666666666665
False,True,0.001,0.001,linear,True,english,0.44166666666666665
False,True,0.01,0.001,sigmoid,True,english,0.44166666666666665
False,True,0.001,0.001,rbf,True,english,0.44166666666666665
False,True,0.001,0.1,sigmoid,True,english,0.44166666666666665
False,True,0.001,0.1,sigmoid,False,,0.44166666666666665
False,True,0.001,0.1,linear,True,english,0.44166666666666665
False,True,0.001,1.0,linear,True,english,0.44166666666666665
False,True,0.001,0.01,sigmoid,True,english,0.44166666666666665
False,True,0.001,0.01,rbf,False,,0.44166666666666665
True,True,10.0,1.0,poly,True,english,0.44166666666666665
False,True,0.01,0.001,linear,True,english,0.44166666666666665
False,True,10.0,0.01,sigmoid,True,english,0.44166666666666665
False,True,0.001,0.01,linear,True,english,0.44166666666666665
False,True,10.0,0.01,rbf,False,,0.44166666666666665
False,True,10.0,0.01,rbf,True,english,0.44166666666666665
False,True,0.01,0.001,rbf,True,english,0.44166666666666665
False,True,10.0,0.001,sigmoid,True,english,0.44166666666666665
False,True,10.0,0.001,rbf,True,english,0.44166666666666665
False,True,0.1,0.1,sigmoid,True,english,0.44166666666666665
True,False,0.001,0.01,rbf,True,english,0.44166666666666665
False,True,0.001,0.001,sigmoid,True,english,0.44166666666666665
False,True,0.01,0.01,linear,True,english,0.44166666666666665
False,True,0.01,1.0,linear,True,english,0.44166666666666665
False,True,0.1,0.01,rbf,False,,0.44166666666666665
False,True,0.1,0.001,sigmoid,True,english,0.44166666666666665
True,False,1.0,0.1,rbf,True,,0.44166666666666665
False,True,0.1,0.1,linear,True,english,0.44166666666666665
True,False,1.0,0.01,rbf,True,english,0.44166666666666665
False,True,0.1,0.01,linear,True,english,0.44166666666666665
False,True,0.01,0.1,sigmoid,True,english,0.44166666666666665
False,True,0.1,0.01,sigmoid,True,english,0.44166666666666665
False,True,0.1,0.001,linear,True,english,0.44166666666666665
False,True,0.01,0.1,sigmoid,False,,0.44166666666666665
True,False,0.01,0.01,rbf,True,english,0.44166666666666665
False,True,0.1,0.001,rbf,True,english,0.44166666666666665
True,False,0.001,0.1,rbf,False,english,0.4404761904761905
False,True,1.0,0.1,sigmoid,False,english,0.4404761904761905
True,False,1.0,0.1,rbf,False,english,0.4404761904761905
True,False,0.01,0.1,rbf,False,english,0.4404761904761905
True,False,0.1,0.1,rbf,False,english,0.4404761904761905
False,True,0.01,0.1,sigmoid,False,english,0.4404761904761905
False,True,0.001,0.1,sigmoid,False,english,0.4404761904761905
False,True,0.1,0.1,sigmoid,False,english,0.4404761904761905
False,True,0.001,0.01,rbf,True,english,0.44047619047619047
False,True,0.1,1.0,linear,False,,0.44047619047619047
False,True,1.0,0.01,rbf,True,english,0.44047619047619047
False,True,0.1,0.001,sigmoid,False,,0.44047619047619047
False,True,0.001,0.001,sigmoid,False,,0.44047619047619047
True,True,1.0,0.1,rbf,True,english,0.44047619047619047
False,True,0.1,0.001,rbf,False,,0.44047619047619047
False,True,0.01,0.01,sigmoid,False,,0.44047619047619047
False,True,0.1,0.01,rbf,True,english,0.44047619047619047
False,True,10.0,0.01,sigmoid,False,,0.44047619047619047
False,True,0.001,0.01,linear,False,,0.44047619047619047
False,True,1.0,0.01,sigmoid,False,,0.44047619047619047
False,True,0.1,0.001,linear,False,,0.44047619047619047
False,True,0.01,0.01,rbf,True,english,0.44047619047619047
False,True,0.01,0.01,linear,False,,0.44047619047619047
False,True,0.001,0.001,rbf,False,,0.44047619047619047
False,True,0.01,0.001,linear,False,,0.44047619047619047
False,True,1.0,0.001,rbf,False,,0.44047619047619047
False,True,1.0,0.001,sigmoid,False,,0.44047619047619047
False,True,10.0,0.001,rbf,False,,0.44047619047619047
False,True,10.0,0.001,sigmoid,False,,0.44047619047619047
False,True,0.1,0.1,linear,False,,0.44047619047619047
False,True,0.1,0.01,sigmoid,False,,0.44047619047619047
True,True,10.0,0.01,rbf,False,english,0.44047619047619047
False,True,0.1,0.01,linear,False,,0.44047619047619047
False,True,0.01,1.0,linear,False,,0.44047619047619047
False,True,0.01,0.001,rbf,False,,0.44047619047619047
False,True,0.001,0.001,linear,False,,0.44047619047619047
False,True,0.001,0.1,linear,False,,0.44047619047619047
False,True,0.001,0.01,sigmoid,False,,0.44047619047619047
False,True,0.01,0.001,sigmoid,False,,0.44047619047619047
False,True,0.01,0.1,linear,False,,0.44047619047619047
False,True,0.001,1.0,linear,False,,0.44047619047619047
True,False,10.0,0.01,rbf,True,english,0.44047619047619047
True,True,0.1,0.1,rbf,False,english,0.43928571428571433
True,True,0.001,0.1,rbf,False,english,0.43928571428571433
True,True,1.0,0.1,rbf,False,english,0.43928571428571433
True,True,0.01,0.1,rbf,False,english,0.43928571428571433
False,False,10.0,0.01,rbf,True,english,0.4392857142857143
True,True,0.1,0.1,rbf,True,english,0.4392857142857143
True,True,0.001,0.1,rbf,True,english,0.4392857142857143
True,True,0.01,0.1,rbf,True,english,0.4392857142857143
False,True,10.0,1.0,poly,True,english,0.4392857142857143
True,False,0.001,0.1,rbf,True,english,0.4380952380952381
False,False,0.01,0.01,rbf,True,english,0.4380952380952381
False,False,0.001,0.01,rbf,True,english,0.4380952380952381
False,False,0.1,0.01,rbf,True,english,0.4380952380952381
True,False,0.1,0.1,rbf,True,english,0.4380952380952381
False,False,1.0,0.01,rbf,True,english,0.4380952380952381
True,False,0.01,0.1,rbf,True,english,0.4380952380952381
True,False,1.0,0.1,rbf,True,english,0.4380952380952381
False,True,0.001,0.1,rbf,False,english,0.4369047619047619
False,False,0.001,0.01,linear,True,english,0.4369047619047619
False,False,0.001,0.1,sigmoid,True,english,0.4369047619047619
False,False,0.001,0.001,sigmoid,True,english,0.4369047619047619
False,False,0.001,1.0,linear,True,english,0.4369047619047619
False,False,0.01,0.1,linear,True,english,0.4369047619047619
False,False,0.001,0.001,rbf,True,english,0.4369047619047619
False,False,0.01,0.01,sigmoid,True,english,0.4369047619047619
False,False,0.01,0.001,linear,True,english,0.4369047619047619
False,False,0.01,0.001,rbf,True,english,0.4369047619047619
False,False,0.01,0.001,sigmoid,True,english,0.4369047619047619
False,False,0.01,0.01,linear,True,english,0.4369047619047619
False,False,0.01,1.0,linear,True,english,0.4369047619047619
False,False,0.01,0.1,sigmoid,True,english,0.4369047619047619
False,False,10.0,0.01,sigmoid,True,english,0.4369047619047619
False,False,0.001,0.001,linear,True,english,0.4369047619047619
False,False,0.001,0.1,linear,True,english,0.4369047619047619
False,False,1.0,0.001,sigmoid,True,english,0.4369047619047619
False,False,0.001,0.01,sigmoid,True,english,0.4369047619047619
True,False,10.0,1.0,poly,True,english,0.4369047619047619
False,True,1.0,0.1,rbf,False,english,0.4369047619047619
False,True,0.01,0.1,rbf,False,english,0.4369047619047619
False,False,0.1,0.01,sigmoid,True,english,0.4369047619047619
False,False,10.0,0.001,rbf,True,english,0.4369047619047619
False,False,10.0,0.001,sigmoid,True,english,0.4369047619047619
False,False,1.0,0.001,rbf,True,english,0.4369047619047619
False,False,0.1,0.01,linear,True,english,0.4369047619047619
False,False,0.1,0.1,linear,True,english,0.4369047619047619
False,True,0.1,0.1,rbf,False,english,0.4369047619047619
False,False,1.0,0.1,sigmoid,True,english,0.4369047619047619
False,False,1.0,0.01,sigmoid,True,english,0.4369047619047619
False,False,0.1,0.1,sigmoid,True,english,0.4369047619047619
False,False,0.1,0.001,linear,True,english,0.4369047619047619
False,False,0.1,1.0,linear,True,english,0.4369047619047619
False,False,0.1,0.001,sigmoid,True,english,0.4369047619047619
False,False,0.1,0.001,rbf,True,english,0.4369047619047619
True,True,0.1,1.0,sigmoid,True,,0.4357142857142857
True,True,0.01,1.0,sigmoid,True,,0.4357142857142857
True,True,0.001,1.0,sigmoid,True,,0.4357142857142857
True,False,0.01,1.0,sigmoid,True,,0.4357142857142857
True,False,0.001,1.0,sigmoid,True,,0.4357142857142857
True,False,0.1,1.0,sigmoid,True,,0.4357142857142857
False,False,0.1,0.1,rbf,True,english,0.43452380952380953
False,True,0.1,0.1,rbf,True,english,0.43452380952380953
False,False,1.0,0.1,rbf,True,english,0.43452380952380953
False,False,0.01,0.1,rbf,True,english,0.43452380952380953
False,True,1.0,0.1,rbf,True,english,0.43452380952380953
False,True,0.001,0.1,rbf,True,english,0.43452380952380953
False,True,0.01,0.1,rbf,True,english,0.43452380952380953
False,False,0.001,0.1,rbf,True,english,0.43452380952380953
False,False,10.0,1.0,poly,True,english,0.43333333333333335
True,True,10.0,1.0,poly,False,english,0.430952380952381
True,False,10.0,1.0,poly,False,english,0.4297619047619048
False,True,10.0,1.0,poly,False,english,0.425
False,False,0.01,1.0,rbf,False,english,0.41904761904761906
False,False,0.001,1.0,rbf,False,english,0.41904761904761906
False,False,10.0,1.0,poly,False,english,0.41904761904761906
False,False,0.1,1.0,rbf,False,english,0.41904761904761906
False,False,0.01,1.0,rbf,False,,0.4166666666666667
False,False,0.001,1.0,rbf,False,,0.4166666666666667
False,True,0.01,1.0,rbf,False,english,0.4166666666666667
False,True,0.1,1.0,rbf,False,english,0.4166666666666667
False,True,0.001,1.0,rbf,False,english,0.4166666666666667
True,False,1.0,1.0,poly,True,english,0.4166666666666667
False,False,0.1,1.0,rbf,False,,0.4166666666666667
True,True,1.0,1.0,poly,True,english,0.4166666666666667
False,False,1.0,1.0,poly,True,english,0.4154761904761905
False,True,0.001,1.0,rbf,False,,0.4142857142857143
False,True,0.1,1.0,rbf,False,,0.4142857142857143
False,True,0.01,1.0,rbf,False,,0.4142857142857143
True,True,0.001,1.0,rbf,False,english,0.4130952380952381
True,True,0.01,1.0,rbf,False,english,0.4130952380952381
True,True,0.1,1.0,rbf,False,english,0.4130952380952381
False,True,1.0,1.0,poly,True,english,0.41190476190476194
True,False,0.1,1.0,rbf,False,english,0.41071428571428575
True,True,0.01,1.0,rbf,False,,0.41071428571428575
True,False,0.001,1.0,rbf,False,english,0.41071428571428575
True,True,0.1,1.0,rbf,False,,0.41071428571428575
True,False,0.01,1.0,rbf,False,english,0.41071428571428575
True,True,0.001,1.0,rbf,False,,0.41071428571428575
False,False,0.001,1.0,rbf,True,,0.40952380952380957
True,False,0.01,1.0,rbf,True,english,0.40952380952380957
False,True,0.1,1.0,rbf,True,,0.40952380952380957
True,False,0.1,1.0,rbf,True,english,0.40952380952380957
False,False,0.1,1.0,rbf,True,,0.40952380952380957
False,True,0.001,1.0,rbf,True,,0.40952380952380957
False,True,0.01,1.0,rbf,True,,0.40952380952380957
False,False,0.01,1.0,rbf,True,,0.40952380952380957
True,False,0.001,1.0,rbf,True,english,0.40952380952380957
True,False,0.01,1.0,rbf,False,,0.4083333333333334
True,True,1.0,1.0,poly,False,english,0.4083333333333334
